IMO,Dport,Dcountry,Dtime,Aport,Acountry,Atime
9654878,Gladstone Anch., Australia,"04/14, 09:47",Gladstone, Australia,"04/17, 17:18"
9654880,Valparaiso Anch., Chile,"02/28, 17:56",Quintero, Chile,"02/22, 10:10"
9654880,Quintero, Chile,"02/22, 10:10",Valparaiso Anch., Chile,"02/23, 16:07"
9654880,Valparaiso Anch., Chile,"02/23, 16:07",Pisco Anch., Peru,"03/05, 12:29"
9654880,Pisco Anch., Peru,"03/05, 12:29",Pampa Melchorita, Peru,"03/05, 20:05"
9654880,Pampa Melchorita, Peru,"03/05, 20:05",Sakai, Japan,"04/01, 00:58"
9655042,Bonny, Nigeria,"03/02, 14:52",Mab Tapud Anch., Thailand,"03/29, 02:55"
9655042,Mab Tapud Anch., Thailand,"03/29, 02:55",Mab Tapud, Thailand,"04/02, 00:13"
9655444,Dongjiakou, China,"03/06, 08:28",As Suways (Suez) Anch., Egypt,"04/01, 13:37"
9655444,As Suways (Suez) Anch., Egypt,"04/01, 13:37",As Suways (Suez) Anch., Egypt,"04/02, 11:42"
9655456,Rotterdam Maasvlakte, Netherlands,"02/12, 08:38",Zeebrugge, Belgium,"02/13, 15:47"
9655456,Zeebrugge, Belgium,"02/13, 15:47",Port Said Anch., Egypt,"02/24, 13:49"
9655456,Port Said Anch., Egypt,"02/24, 13:49",Yung An, Taiwan,"03/20, 23:30"
9655456,Yung An, Taiwan,"03/20, 23:30",Dubai / Port Rashid, United Arab Emirates (UAE),"04/05, 04:44"
9658238,Singapore Anch. 1, Singapore,"02/15, 02:36",Port Arthur Anch., United States (USA),"04/01, 11:55"
9658238,Port Arthur Anch., United States (USA),"04/01, 11:55",Port Arthur Anch., United States (USA),"04/01, 23:47"
9658238,Port Arthur Anch., United States (USA),"04/01, 23:47",Lake Charles, United States (USA),"04/03, 04:32"
9658238,Lake Charles, United States (USA),"04/03, 04:32",Panama Canal Anch. Atlantic, Panama,"04/09, 08:35"
9658240,Milford Haven, United Kingdom (UK),"03/01, 23:54",Gibraltar West Anch., Gibraltar,"03/06, 11:30"
9658240,Gibraltar West Anch., Gibraltar,"03/06, 11:30",Cadiz Anch., Spain,"03/09, 07:28"
9658240,Cadiz Anch., Spain,"03/09, 07:28",Cadiz, Spain,"03/10, 12:39"
9658240,Cadiz, Spain,"03/10, 12:39",Sarroch Anch., Italy,"04/08, 05:10"
9658240,Sarroch Anch., Italy,"04/08, 05:10",Port Said Anch., Egypt,"04/15, 18:24"
9659725,Algeciras Anch., Spain,"03/19, 08:01",Setubal, Portugal,"04/02, 16:16"
9661869,Seria, Brunei,"02/13, 06:54",Shikama, Japan,"02/21, 03:23"
9661869,Shikama, Japan,"02/21, 03:23",Shikama, Japan,"03/24, 02:13"
9661869,Shikama, Japan,"03/24, 02:13",Singapore Anch. 1, Singapore,"04/05, 10:18"
9666558,Wheatstone LNG Term., Australia,"02/19, 02:06",Yung An, Taiwan,"03/04, 00:04"
9666558,Yung An, Taiwan,"03/04, 00:04",Wheatstone LNG Term., Australia,"03/21, 02:04"
9666558,Wheatstone LNG Term., Australia,"03/21, 02:04",Kisarazu, Japan,"04/01, 03:55"
9666558,Kisarazu, Japan,"04/01, 03:55",Darwin, Australia,"04/13, 02:09"
9666558,Darwin, Australia,"04/13, 02:09",Kawasaki, Japan,"04/24, 01:01"
9666560,Darwin, Australia,"02/21, 08:31",Nagoya, Japan,"03/05, 00:43"
9666560,Nagoya, Japan,"03/05, 00:43",Darwin, Australia,"03/16, 03:00"
9666560,Darwin, Australia,"03/16, 03:00",Yokkaichi, Japan,"03/25, 01:15"
9666560,Yokkaichi, Japan,"03/25, 01:15",Wheatstone LNG Term., Australia,"04/12, 04:48"
9666560,Wheatstone LNG Term., Australia,"04/12, 04:48",Mab Tapud, Thailand,"04/19, 23:27"
9666560,Mab Tapud, Thailand,"04/19, 23:27",Mab Tapud Anch., Thailand,"04/21, 03:01"
9666986,Tieshan, China,"02/17, 04:06",Singapore Anch. 1, Singapore,"02/22, 00:50"
9666986,Singapore Anch. 1, Singapore,"02/22, 00:50",As Suways (Suez) Anch., Egypt,"03/09, 19:09"
9666986,As Suways (Suez) Anch., Egypt,"03/09, 19:09",Fos sur mer, France,"03/14, 18:20"
9666986,Fos sur mer, France,"03/14, 18:20",Port Said Anch., Egypt,"03/20, 19:36"
9666986,Port Said Anch., Egypt,"03/20, 19:36",As Suways (Suez) Anch., Egypt,"04/18, 19:28"
9666986,As Suways (Suez) Anch., Egypt,"04/18, 19:28",As Suways (Suez) Anch., Egypt,"04/19, 05:30"
9666986,As Suways (Suez) Anch., Egypt,"04/19, 05:30",Port Rashid, Egypt,"04/23, 12:51"
9666998,Gladstone Anch., Australia,"03/13, 20:32",Gladstone, Australia,"03/14, 15:38"
9666998,Gladstone, Australia,"03/14, 15:38",Gaolan, China,"04/01, 02:50"
9666998,Gaolan, China,"04/01, 02:50",Gladstone, Australia,"04/21, 22:30"
9672818,Gladstone, Australia,"03/02, 04:32",Tianjin Anch., China,"03/15, 08:11"
9672818,Tianjin Anch., China,"03/15, 08:11",Tianjin Xingang, China,"03/16, 03:02"
9672818,Tianjin Xingang, China,"03/16, 03:02",Gladstone, Australia,"03/29, 03:02"
9672818,Gladstone, Australia,"03/29, 03:02",Tianjin Xingang, China,"04/11, 01:51"
9672818,Tianjin Xingang, China,"04/11, 01:51",Gladstone, Australia,"04/24, 00:22"
9672820,Gladstone, Australia,"02/13, 16:15",Dongjiakou, China,"02/25, 02:13"
9672820,Dongjiakou, China,"02/25, 02:13",Gladstone, Australia,"03/11, 01:39"
9672820,Gladstone, Australia,"03/11, 01:39",Gladstone, Australia,"04/03, 19:55"
9672820,Gladstone, Australia,"04/03, 19:55",Gladstone Anch., Australia,"04/05, 05:23"
9672832,Gladstone, Australia,"03/04, 18:37",Gladstone Anch., Australia,"03/06, 07:03"
9672832,Gladstone Anch., Australia,"03/06, 07:03",Tianjin Xingang, China,"03/18, 01:56"
9672832,Tianjin Xingang, China,"03/18, 01:56",Gladstone, Australia,"04/01, 04:55"
9672832,Gladstone, Australia,"04/01, 04:55",Tianjin Xingang, China,"04/13, 01:45"
9672832,Tianjin Xingang, China,"04/13, 01:45",Tianjin Anch., China,"04/14, 09:39"
9672844,Gladstone, Australia,"02/16, 05:09",Dongjiakou, China,"03/02, 05:44"
9672844,Dongjiakou, China,"03/02, 05:44",Gladstone, Australia,"03/13, 02:52"
9672844,Gladstone, Australia,"03/13, 02:52",Dapeng, China,"03/25, 06:10"
9672844,Dapeng, China,"03/25, 06:10",Gladstone, Australia,"04/06, 23:58"
9672844,Gladstone, Australia,"04/06, 23:58",Dongjiakou, China,"04/18, 01:17"
9675200,Muroran, Japan,"03/23, 23:41",Kushiro, Japan,"03/27, 00:39"
9675200,Kushiro, Japan,"03/27, 00:39",Hachinohe, Japan,"04/02, 06:28"
9675200,Hachinohe, Japan,"04/02, 06:28",Ishikariwan Shinko, Japan,"04/07, 00:01"
9675200,Ishikariwan Shinko, Japan,"04/07, 00:01",Kushiro, Japan,"04/09, 22:52"
9675200,Kushiro, Japan,"04/09, 22:52",Hachinohe, Japan,"04/22, 22:24"
9675200,Hachinohe, Japan,"04/22, 22:24",Muroran, Japan,"04/23, 22:58"
9680188,Shikama, Japan,"03/04, 05:33",Barrow Island, Australia,"03/14, 04:58"
9680188,Barrow Island, Australia,"03/14, 04:58",Gwangyang, Korea,"03/26, 23:35"
9680188,Gwangyang, Korea,"03/26, 23:35",Withnell Bay, Australia,"04/11, 02:31"
9680190,Wheatstone LNG Term., Australia,"03/18, 00:12",Hachinohe, Japan,"04/01, 00:59"
9680190,Hachinohe, Japan,"04/01, 00:59",Barrow Island, Australia,"04/13, 01:09"
9680190,Barrow Island, Australia,"04/13, 01:09",Tieshan, China,"04/25, 04:29"
9681687,Singapore, Singapore,"03/09, 23:38",Singapore Anch. 5, Singapore,"03/10, 01:53"
9681687,Singapore Anch. 5, Singapore,"03/10, 01:53",Singapore Anch. 1, Singapore,"03/10, 17:04"
9681687,Singapore Anch. 1, Singapore,"03/10, 17:04",Punta Europa, Equatorial Guinea,"04/06, 06:41"
9681687,Punta Europa, Equatorial Guinea,"04/06, 06:41",Rotterdam Maasvlakte, Netherlands,"04/20, 13:02"
9681699,Port Arthur Anch., United States (USA),"03/12, 11:22",Sabine, United States (USA),"03/13, 21:31"
9681699,Sabine, United States (USA),"03/13, 21:31",Hazira, India,"04/16, 04:28"
9681699,Hazira, India,"04/16, 04:28",As Suways (Suez) Anch., Egypt,"04/25, 12:17"
9682552,Anegasaki, Japan,"02/25, 00:43",Seria, Brunei,"03/05, 09:47"
9682552,Seria, Brunei,"03/05, 09:47",Anegasaki, Japan,"03/15, 04:01"
9682552,Anegasaki, Japan,"03/15, 04:01",Seria, Brunei,"03/27, 05:26"
9682552,Seria, Brunei,"03/27, 05:26",Anegasaki, Japan,"04/07, 02:38"
9682576,Yung An, Taiwan,"02/23, 00:12",Lese, Papua New Guinea,"03/06, 20:24"
9682576,Lese, Papua New Guinea,"03/06, 20:24",Yung An, Taiwan,"03/16, 23:42"
9682576,Yung An, Taiwan,"03/16, 23:42",Singapore Anch. 1, Singapore,"03/23, 08:40"
9682576,Singapore Anch. 1, Singapore,"03/23, 08:40",Singapore, Singapore,"03/24, 04:58"
9682576,Singapore, Singapore,"03/24, 04:58",Singapore Anch. 1, Singapore,"04/17, 09:04"
9682576,Singapore Anch. 1, Singapore,"04/17, 09:04",Lese Anch., Papua New Guinea,"04/24, 16:51"
9682588,Port Arthur Anch., United States (USA),"03/03, 11:46",Sabine, United States (USA),"03/07, 14:06"
9682588,Sabine, United States (USA),"03/07, 14:06",Singapore Anch. 1, Singapore,"04/16, 02:49"
9682588,Singapore Anch. 1, Singapore,"04/16, 02:49",Singapore, Singapore,"04/17, 03:55"
9682590,Busan Anch., Korea,"02/23, 08:45",Dampier Anch., Australia,"03/04, 08:13"
9682590,Dampier Anch., Australia,"03/04, 08:13",Withnell Bay, Australia,"03/05, 09:17"
9682590,Withnell Bay, Australia,"03/05, 09:17",Nagoya, Japan,"03/15, 23:54"
9682590,Nagoya, Japan,"03/15, 23:54",Gladstone, Australia,"04/03, 04:21"
9682590,Gladstone, Australia,"04/03, 04:21",Ningbo, China,"04/14, 04:07"
9682605,Dunkerque, France,"03/06, 08:32",Chaguaramas Anch., Trinidad & Tobago,"03/20, 11:32"
9682605,Chaguaramas Anch., Trinidad & Tobago,"03/20, 11:32",La Brea (Brighton) Anch., Trinidad & Tobago,"03/22, 09:45"
9682605,La Brea (Brighton) Anch., Trinidad & Tobago,"03/22, 09:45",Point Fortin, Trinidad & Tobago,"03/22, 16:06"
9682605,Point Fortin, Trinidad & Tobago,"03/22, 16:06",Rotterdam Maasvlakte, Netherlands,"04/06, 11:53"
9682605,Rotterdam Maasvlakte, Netherlands,"04/06, 11:53",Sabine, United States (USA),"04/20, 20:18"
9687019,Ningbo, China,"03/03, 06:19",Singapore Anch. 1, Singapore,"03/10, 23:55"
9687019,Singapore Anch. 1, Singapore,"03/10, 23:55",Punta Europa, Equatorial Guinea,"04/01, 08:18"
9687021,Naoetsu, Japan,"03/06, 23:45",Panama Canal Anch. Pacific, Panama,"04/01, 12:32"
9687021,Panama Canal Anch. Pacific, Panama,"04/01, 12:32",Port Arthur Anch., United States (USA),"04/06, 13:17"
9687021,Port Arthur Anch., United States (USA),"04/06, 13:17",Sabine, United States (USA),"04/07, 02:58"
9687021,Sabine, United States (USA),"04/07, 02:58",Gatun Anch., Panama,"04/12, 15:41"
9690145,Gaolan, China,"03/15, 01:53",Bonny, Nigeria,"04/19, 04:19"
9690157,Dubai / Port Rashid, United Arab Emirates (UAE),"03/23, 09:17",Dubai Anch., United Arab Emirates (UAE),"02/21, 21:19"
9690157,Dubai Anch., United Arab Emirates (UAE),"02/21, 21:19",Dubai / Port Rashid, United Arab Emirates (UAE),"02/22, 11:19"
9690157,Dubai / Port Rashid, United Arab Emirates (UAE),"02/22, 11:19",Jebel Ali Anch., United Arab Emirates (UAE),"03/23, 13:55"
9690169,Sines, Portugal,"02/18, 09:59",Ferrol, Spain,"02/26, 15:19"
9690169,Ferrol, Spain,"02/26, 15:19",Ferrol, Spain,"03/07, 09:14"
9690169,Ferrol, Spain,"03/07, 09:14",Pt.ext. de Priorino-Ferrol, Spain,"03/18, 16:10"
9690169,Pt.ext. de Priorino-Ferrol, Spain,"03/18, 16:10",Bonny, Nigeria,"04/14, 12:57"
9690171,Bonny, Nigeria,"03/19, 14:37",Sines, Portugal,"03/29, 09:43"
9690171,Sines, Portugal,"03/29, 09:43",Las Palmas (Gr.Canaria) Anch., Spain,"04/01, 07:30"
9690171,Las Palmas (Gr.Canaria) Anch., Spain,"04/01, 07:30",Santa Cruz de Tenerife Anch., Spain,"04/02, 19:59"
9690171,Santa Cruz de Tenerife Anch., Spain,"04/02, 19:59",Bonny, Nigeria,"04/12, 00:07"
9691137,Barrow Island, Australia,"02/12, 06:52",Kawasaki, Japan,"02/23, 00:52"
9691137,Kawasaki, Japan,"02/23, 00:52",Kawasaki, Japan,"02/24, 01:07"
9691137,Kawasaki, Japan,"02/24, 01:07",Yura,"Wakayama, Japan","03/14, 23:18"
9692002,Bonny, Nigeria,"02/21, 18:21",Marmara Ereglisi, Turkey,"03/09, 12:19"
9692002,Marmara Ereglisi, Turkey,"03/09, 12:19",Bonny, Nigeria,"03/28, 00:12"
9692002,Bonny, Nigeria,"03/28, 00:12",Marmara Ereglisi, Turkey,"04/12, 15:20"
9692002,Marmara Ereglisi, Turkey,"04/12, 15:20",Santa Cruz de Tenerife Anch., Spain,"04/20, 07:26"
9692014,Bonny, Nigeria,"02/24, 07:14",Bonny, Nigeria,"02/22, 19:46"
9692014,Bonny, Nigeria,"02/22, 19:46",Aliaga, Turkey,"03/11, 05:02"
9692014,Aliaga, Turkey,"03/11, 05:02",Santa Cruz de Tenerife Anch., Spain,"03/19, 09:21"
9692014,Santa Cruz de Tenerife Anch., Spain,"03/19, 09:21",Bonny, Nigeria,"04/02, 15:45"
9693161,As Suways (Suez) Anch., Egypt,"03/08, 06:31",Port Said Anch., Egypt,"03/09, 17:42"
9693161,Port Said Anch., Egypt,"03/09, 17:42",Algeciras Anch., Spain,"03/15, 01:10"
9693161,Algeciras Anch., Spain,"03/15, 01:10",Freeport Anch., United States (USA),"03/29, 14:18"
9693161,Freeport Anch., United States (USA),"03/29, 14:18",Freeport, United States (USA),"03/29, 22:41"
9693161,Freeport, United States (USA),"03/29, 22:41",Fos sur mer, France,"04/14, 14:59"
9693173,Marmara Ereglisi, Turkey,"02/18, 05:39",Lake Charles, United States (USA),"03/13, 22:43"
9693173,Lake Charles, United States (USA),"03/13, 22:43",Singapore Anch. 1, Singapore,"04/16, 04:38"
9693173,Singapore Anch. 1, Singapore,"04/16, 04:38",Yung An, Taiwan,"04/20, 07:29"
9693719,San Juan, Puerto Rico,"03/06, 13:12",San Juan, Puerto Rico,"03/16, 11:07"
9693719,San Juan, Puerto Rico,"03/16, 11:07",San Juan, Puerto Rico,"03/23, 16:27"
9693719,San Juan, Puerto Rico,"03/23, 16:27",San Juan, Puerto Rico,"04/01, 10:54"
9693719,San Juan, Puerto Rico,"04/01, 10:54",San Juan, Puerto Rico,"04/10, 11:09"
9694749,Tieshan, China,"02/15, 07:27",Gladstone, Australia,"02/27, 02:37"
9694749,Gladstone, Australia,"02/27, 02:37",Tieshan, China,"03/11, 00:38"
9694749,Tieshan, China,"03/11, 00:38",Gladstone, Australia,"03/23, 23:55"
9694749,Gladstone, Australia,"03/23, 23:55",Dapeng, China,"04/05, 06:13"
9694749,Dapeng, China,"04/05, 06:13",Gladstone, Australia,"04/16, 16:57"
9694751,Tianjin Xingang, China,"03/04, 01:54",Gladstone Anch., Australia,"03/16, 21:28"
9694751,Gladstone Anch., Australia,"03/16, 21:28",Gladstone, Australia,"03/18, 17:37"
9694751,Gladstone, Australia,"03/18, 17:37",Tieshan, China,"03/31, 00:33"
9694751,Tieshan, China,"03/31, 00:33",Gladstone, Australia,"04/11, 14:39"
9694751,Gladstone, Australia,"04/11, 14:39",Gladstone Anch., Australia,"04/13, 18:08"
9694751,Gladstone Anch., Australia,"04/13, 18:08",Dongjiakou, China,"04/25, 02:19"
9696149,Singapore Anch. 3, Singapore,"02/28, 04:19",Darwin Anch., Australia,"03/10, 08:44"
9696149,Darwin Anch., Australia,"03/10, 08:44",Darwin, Australia,"03/12, 07:51"
9696149,Darwin, Australia,"03/12, 07:51",Sakai, Japan,"03/23, 04:32"
9696149,Sakai, Japan,"03/23, 04:32",Darwin, Australia,"04/02, 23:26"
9696149,Darwin, Australia,"04/02, 23:26",Ishikariwan Shinko, Japan,"04/17, 00:16"
9696266,Yangpu, China,"04/01, 00:57",Fangcheng, China,"04/03, 02:00"
9696266,Fangcheng, China,"04/03, 02:00",Yangpu Anch., China,"04/04, 12:47"
9696266,Yangpu Anch., China,"04/04, 12:47",Fangcheng, China,"04/11, 04:10"
9696266,Fangcheng, China,"04/11, 04:10",Yangpu Anch., China,"04/12, 13:11"
9696266,Yangpu Anch., China,"04/12, 13:11",Yangpu Anch., China,"04/25, 03:38"
9696735,Singapore Anch. 1, Singapore,"02/22, 14:59",Singapore Anch. 1, Singapore,"03/31, 14:39"
9698111,Shimizu, Japan,"03/16, 00:12",Shimizu, Japan,"03/16, 23:40"
9698111,Shimizu, Japan,"03/16, 23:40",Darwin, Australia,"03/28, 01:36"
9698111,Darwin, Australia,"03/28, 01:36",Naoetsu, Japan,"04/07, 01:40"
9698111,Naoetsu, Japan,"04/07, 01:40",Shimizu, Japan,"04/11, 00:12"
9698123,Kaohsiung Anch., Taiwan,"03/14, 01:43",Darwin, Australia,"03/21, 21:12"
9698123,Darwin, Australia,"03/21, 21:12",Yung An, Taiwan,"03/28, 23:43"
9698123,Yung An, Taiwan,"03/28, 23:43",Darwin, Australia,"04/05, 01:55"
9698123,Darwin, Australia,"04/05, 01:55",Darwin, Australia,"04/06, 12:36"
9698123,Darwin, Australia,"04/06, 12:36",Yung An, Taiwan,"04/14, 23:35"
9698123,Yung An, Taiwan,"04/14, 23:35",Darwin, Australia,"04/21, 22:58"
9701217,La Brea (Brighton) Anch., Trinidad & Tobago,"02/15, 10:25",Point Fortin, Trinidad & Tobago,"02/16, 09:11"
9701217,Point Fortin, Trinidad & Tobago,"02/16, 09:11",Pisco Anch., Peru,"03/11, 11:28"
9701217,Pisco Anch., Peru,"03/11, 11:28",Pampa Melchorita, Peru,"03/11, 19:24"
9701217,Pampa Melchorita, Peru,"03/11, 19:24",Nagoya, Japan,"04/09, 00:10"
9701217,Nagoya, Japan,"04/09, 00:10",Gladstone Anch., Australia,"04/19, 19:47"
9701217,Gladstone Anch., Australia,"04/19, 19:47",Gladstone, Australia,"04/24, 00:48"
9701229,Sabine, United States (USA),"02/13, 02:14",Punta Europa, Equatorial Guinea,"04/14, 11:58"
9701229,Punta Europa, Equatorial Guinea,"04/14, 11:58",Malabo Anch., Equatorial Guinea,"04/14, 15:33"
9705641,Barrow Island, Australia,"03/04, 07:10",Yung An, Taiwan,"03/15, 00:20"
9705641,Yung An, Taiwan,"03/15, 00:20",Gladstone Anch., Australia,"03/26, 09:53"
9705641,Gladstone Anch., Australia,"03/26, 09:53",Gladstone Anch., Australia,"03/28, 14:08"
9705641,Gladstone Anch., Australia,"03/28, 14:08",Gladstone, Australia,"03/29, 15:04"
9705641,Gladstone, Australia,"03/29, 15:04",Pasir Gudang,"Johor Anch., Malaysia","04/16, 17:28"
9705641,Pasir Gudang,"Johor Anch., Malaysia","04/16, 17:28",Singapore Anch. 5, Singapore,"04/19, 00:21"
9705641,Singapore Anch. 5, Singapore,"04/19, 00:21",Pasir Gudang,"Johor, Malaysia","04/20, 06:32"
9705653,Yokkaichi, Japan,"02/15, 01:26",Gladstone Anch., Australia,"02/26, 22:00"
9705653,Gladstone Anch., Australia,"02/26, 22:00",Gladstone, Australia,"02/28, 04:11"
9705653,Gladstone, Australia,"02/28, 04:11",Ningbo, China,"03/13, 03:39"
9705653,Ningbo, China,"03/13, 03:39",Point Fortin, Trinidad & Tobago,"04/22, 12:03"
9705653,Point Fortin, Trinidad & Tobago,"04/22, 12:03",La Brea (Brighton) Anch., Trinidad & Tobago,"04/23, 20:37"
9707508,Yung An, Taiwan,"02/26, 00:23",Singapore Anch. 1, Singapore,"03/03, 06:42"
9707508,Singapore Anch. 1, Singapore,"03/03, 06:42",Bonny, Nigeria,"03/26, 13:40"
9707508,Bonny, Nigeria,"03/26, 13:40",Dalian, China,"04/24, 03:46"
9707510,Port Arthur Anch., United States (USA),"04/12, 12:53",Sabine, United States (USA),"04/13, 01:46"
9709025,Niigata, Japan,"02/24, 01:12",Singapore, Singapore,"03/06, 09:11"
9709025,Singapore, Singapore,"03/06, 09:11",Ras Laffan, Qatar,"03/22, 21:12"
9709025,Ras Laffan, Qatar,"03/22, 21:12",As Suways (Suez) Anch., Egypt,"04/01, 14:57"
9709025,As Suways (Suez) Anch., Egypt,"04/01, 14:57",Barcelona, Spain,"04/09, 04:40"
9709025,Barcelona, Spain,"04/09, 04:40",Lake Charles, United States (USA),"04/22, 19:07"
9709037,Freeport, United States (USA),"03/02, 13:40",Panama Canal Anch. Atlantic, Panama,"03/10, 02:12"
9709037,Panama Canal Anch. Atlantic, Panama,"03/10, 02:12",Pena Blanca Anch., Panama,"03/12, 15:37"
9709037,Pena Blanca Anch., Panama,"03/12, 15:37",Kawasaki, Japan,"04/01, 00:53"
9709037,Kawasaki, Japan,"04/01, 00:53",Singapore Anch. 1, Singapore,"04/10, 02:29"
9709037,Singapore Anch. 1, Singapore,"04/10, 02:29",Dampier Anch., Australia,"04/15, 15:09"
9709037,Dampier Anch., Australia,"04/15, 15:09",Withnell Bay, Australia,"04/18, 00:28"
9709489,Kawasaki, Japan,"03/08, 00:50",Gladstone Anch., Australia,"03/22, 13:51"
9709489,Gladstone Anch., Australia,"03/22, 13:51",Gladstone, Australia,"03/25, 00:26"
9709489,Gladstone, Australia,"03/25, 00:26",Gladstone Anch., Australia,"03/26, 11:08"
9709489,Gladstone Anch., Australia,"03/26, 11:08",Tianjin Xingang, China,"04/06, 01:13"
9709489,Tianjin Xingang, China,"04/06, 01:13",Barrow Island, Australia,"04/20, 21:23"
9709491,Port Arthur Anch., United States (USA),"02/24, 13:11",Sabine, United States (USA),"02/26, 09:05"
9709491,Sabine, United States (USA),"02/26, 09:05",Milford Haven, United Kingdom (UK),"03/15, 19:26"
9709491,Milford Haven, United Kingdom (UK),"03/15, 19:26",Bilbao Anch., Spain,"04/09, 01:12"
9709491,Bilbao Anch., Spain,"04/09, 01:12",Bilbao, Spain,"04/10, 04:32"
9709491,Bilbao, Spain,"04/10, 04:32",Bonny, Nigeria,"04/23, 20:23"
9714276,Tianjin Xingang, China,"02/14, 06:19",Tianjin Anch., China,"02/16, 05:35"
9714276,Tianjin Anch., China,"02/16, 05:35",Bintulu,"Sarawak, Malaysia","02/25, 01:29"
9714276,Bintulu,"Sarawak, Malaysia","02/25, 01:29",Boryeong, Korea,"04/09, 06:05"
9714276,Boryeong, Korea,"04/09, 06:05",Boryeong, Korea,"04/11, 06:13"
9714288,Gladstone, Australia,"03/09, 12:43",Hongqiao, China,"03/24, 00:50"
9714288,Hongqiao, China,"03/24, 00:50",Gladstone, Australia,"04/05, 09:44"
9714288,Gladstone, Australia,"04/05, 09:44",Gladstone Anch., Australia,"04/06, 17:17"
9714290,Bintulu,"Sarawak, Malaysia","04/01, 17:35",Dapeng, China,"03/07, 03:31"
9714290,Dapeng, China,"03/07, 03:31",Anegasaki, Japan,"03/22, 01:20"
9714290,Anegasaki, Japan,"03/22, 01:20",Boryeong, Korea,"04/07, 03:14"
9714290,Boryeong, Korea,"04/07, 03:14",Boryeong, Korea,"04/08, 05:03"
9714290,Boryeong, Korea,"04/08, 05:03",Bintulu,"Sarawak, Malaysia","04/23, 09:09"
9714305,Gladstone, Australia,"03/02, 16:36",Pengerang, Malaysia,"03/18, 07:36"
9714305,Pengerang, Malaysia,"03/18, 07:36",Pasir Gudang,"Johor Anch., Malaysia","03/19, 07:00"
9714305,Pasir Gudang,"Johor Anch., Malaysia","03/19, 07:00",Mab Tapud, Thailand,"03/26, 01:16"
9721401,Pyeongtaek, Korea,"03/07, 05:51",Singapore Anch. 1, Singapore,"03/15, 08:38"
9721401,Singapore Anch. 1, Singapore,"03/15, 08:38",Mina al Fahl Anch., Oman,"03/26, 13:40"
9721401,Mina al Fahl Anch., Oman,"03/26, 13:40",Ras Laffan Anch., Qatar,"03/28, 18:17"
9721401,Ras Laffan Anch., Qatar,"03/28, 18:17",Ras Laffan, Qatar,"04/07, 05:42"
9721401,Ras Laffan, Qatar,"04/07, 05:42",As Suways (Suez) Anch., Egypt,"04/16, 09:52"
9721401,As Suways (Suez) Anch., Egypt,"04/16, 09:52",As Suways (Suez) Anch., Egypt,"04/17, 05:08"
9721401,As Suways (Suez) Anch., Egypt,"04/17, 05:08",Barcelona, Spain,"04/22, 02:39"
9721401,Barcelona, Spain,"04/22, 02:39",Gibraltar West Anch., Gibraltar,"04/26, 06:34"
9721724,Sabine, United States (USA),"02/12, 03:48",Algeciras Anch., Spain,"02/27, 16:09"
9721724,Algeciras Anch., Spain,"02/27, 16:09",Port Said Anch., Egypt,"03/04, 16:09"
9721724,Port Said Anch., Egypt,"03/04, 16:09",Nagoya, Japan,"03/25, 23:56"
9721724,Nagoya, Japan,"03/25, 23:56",Singapore Anch. 1, Singapore,"04/14, 15:02"
9721736,Sabine, United States (USA),"03/03, 03:35",Thamesport, United Kingdom (UK),"03/17, 00:18"
